,overall,reviewerID,asin
77028,1.0,A182H430EN996Z,B00006FXOU
77029,1.0,A33KJK17KH5ZQ9,B00006FXOU
77030,4.0,AIQMVARGFB8F4,B00006FXOU
77031,5.0,A10H9YHI0U1N7M,B00006FXOU
77032,3.0,ABDOIF4GJRJZY,B00006FXOU
77033,5.0,A3HHP7XS7DKOCU,B00006FXOU
77034,5.0,A2E73GG35EUQQE,B00006FXOU
77035,4.0,ASAEQPRNYGQ0W,B00006FXOU
77036,5.0,A1M2T0J45TTE64,B00006FXOU
77037,5.0,A2PBGQ1TOZP4NP,B00006FXOV
77038,1.0,A1OPKZI7BGETF0,B00006FXOV
77039,5.0,AO66CMD4D1K14,B00006FXOV
77040,4.0,A26RRD51RHBU4M,B00006FXOV
77041,5.0,A3QYTPHXU8M8GG,B00006FXOV
77042,5.0,A12D5FY6L9OSDO,B00006FXOV
77043,4.0,AV3E6XNTB4RV5,B00006FXOV
77044,5.0,A1S54T6GECUICB,B00006FXOV
77045,5.0,A1IFQTKUZ1TD9Y,B00006FXOV
77046,5.0,A3OCLP79XBKIXU,B00006FXOV
77047,1.0,A173QB3UHJE56T,B00006FXOP
77048,3.0,A3AFEDN42HOYOY,B00006FXOP
77049,4.0,A3QHYSIR7TM45,B00006FXOP
77050,2.0,AV0NJQ9T8CQOZ,B00006FXOP
77051,4.0,AOBFTAR3VRKSD,B00006FXOP
77052,5.0,A1QL6WZ4EJAUTD,B00006FXOP
77053,5.0,A2OOIM7Q6HXARM,B00006FXOP
77054,1.0,AU774R4B7W6JG,B00006FXOP
77055,5.0,A3DII88LQ4WMF6,B00006FXOP
77056,4.0,A1Q2MSS9XP9CRV,B00006FXOP
77057,5.0,A1B7X102B3XRP0,B00006FXOT
77058,4.0,A26UWNC9DEVU84,B00006FXOT
77059,1.0,A2MEHKLVR8XE5I,B00006FXOT
77060,1.0,A3Q2KVC9SAQ0A1,B00006FXOT
77061,5.0,A14QDNBF8QT9DC,B00006FXOT
77062,5.0,A2NCHOD5P1HGDA,B00006FXOT
77063,4.0,AESXO0Q7MIZW9,B00006FXOT
77064,1.0,A1IHVXNEB11IA2,B00006FXOT
77065,4.0,A2E3BY8DZ2O8FE,B00006FXOT
77066,5.0,A2IBBVTELXNMEU,B00006FXOT
77067,2.0,AXF58N74F2DI1,B00006FXOO
77068,4.0,A3QHYSIR7TM45,B00006FXOO
77069,5.0,AP5416P9BOSW8,B00006FXOO
77070,5.0,A2NWGSEBYMYR28,B00006FXOO
77071,5.0,A36W24QGKVJMBQ,B00006FXOO
77072,4.0,A10DGW0YSXAB70,B00006FXOO
77073,1.0,A2BVP1JO321GP7,B00006FXOO
77074,2.0,A1GOE0T99X52RZ,B00006FXOO
77075,5.0,A11IS7U6S4EN4S,B00006FXOO
77076,1.0,AC6LBUBZMWMC7,B00006FXOO
77077,5.0,AIRMKM3V0J2Y5,B00006FXOQ
77078,5.0,A2WXZE1IE3GNWP,B00006FXOQ
77079,5.0,A1V10LC0VP6TVC,B00006FXOQ
77080,4.0,A3GT0PC3CW0TBV,B00006FXOQ
77081,5.0,A3F4X6R0EJ97B5,B00006FXOQ
77082,3.0,AVZBK78Q39LXT,B00006FXOQ
77083,5.0,A2AIGU13UGBM10,B00006FXOQ
77084,5.0,A3KGP0YA4VEUHW,B00006FXOQ
77085,5.0,A3A1SYP2KR2NYW,B00006FXOQ
77086,5.0,A2NWGSEBYMYR28,B00006FXOQ
77087,5.0,A1KB74QCFZF66T,B00006GXD4
77088,5.0,A3NHZASLOPEMA,B00006GXD4
77089,5.0,AKM6FQ0SKQ2J3,B00006GXD4
77090,5.0,A2JEVZIJT0M9AJ,B00006GXD4
77091,5.0,A349H1GR9CW5B7,B00006GXD4
77092,5.0,A2QFDCDEZKQ9CI,B00006GXD4
77093,5.0,A3EKQ2EM7D60MT,B00006GXD4
77094,4.0,A39QJUAQRVRUFT,B00006GXD4
77095,5.0,A1DHPP0U3XJ85B,B00006GXD4
77096,5.0,A1OTB4Z8S1724V,B00006GXD4
77097,5.0,A3CNVHPCRYHQF9,B00006J9HW
77098,4.0,A21J06VQRVS0M5,B00006J9HW
77099,5.0,A3LTEPOWXU2VJ6,B00006J9HW
77100,1.0,A1PQJR8M0211VY,B00006J9HW
77101,4.0,A17QDOXNS1NVR3,B00006J9HW
77102,1.0,A147DRN6LAYP7M,B00006J9HW
77103,2.0,APV9DIQHEK0FY,B00006J9HW
77104,5.0,A3L8XWYBVFZBC6,B00006J9HW
77105,4.0,A7QNRB5GNUEIB,B00006J9HW
77106,5.0,A1CPF34XF4O1VV,B00006J9HW
77107,5.0,ANRS48O1OU5A4,B00006J9HX
77108,4.0,A3H00DEUFIOLCC,B00006J9HX
77109,4.0,AEVBQJRBBNG8P,B00006J9HX
77110,4.0,AMPGRXQMO89X9,B00006J9HX
77111,1.0,A1TWNCFX72HRMY,B00006J9HX
77112,4.0,AZ9U4J7JYBNNH,B00006J9HX
77113,5.0,A2A8QRCPCV0KTD,B00006J9HX
77114,4.0,A10Y058K7B96C6,B00006J9HX
77115,5.0,ACGWZHTZ6RSDG,B00006J9HX
77116,5.0,A2AXA2K8DEE4TK,B00006J9HX
77117,5.0,APC7C612F6QM1,B00006K1C5
77118,1.0,A3NSEW3E5D38XL,B00006K1C5
77119,5.0,A289T7R7C5ORC5,B00006K1TL
77120,3.0,AT7HUTGKA0EJ1,B00006K1TL
77121,5.0,A3L5L79RSVILEA,B00006K1TL
77122,5.0,A7XF7N5CP9QVM,B00006K1TL
77123,5.0,A26Z8XCZ7X1QG0,B00006K1TL
77124,5.0,A1HMND8WQAEUR1,B00006K1TL
77125,5.0,AZUD9CW7CE929,B00006K1TL
77126,2.0,A11U37SUT6Z951,B00006K1TL
77127,4.0,A2K8WPNWGFQOBX,B00006K1TL
77128,2.0,A14FOM9G7D7JZV,B00006K1TL
77129,5.0,A1A4SPZVZGAEGM,B00006K3ES
77130,5.0,A12DBFPVOQPR5X,B00006K3ES
77131,4.0,A3DZ4DS11KC192,B00006K3ES
77132,3.0,A2NN6H2RZENG24,B00006K3ES
77133,5.0,A11P0LF4MPO5XG,B00006K3ES
77134,4.0,A3F36G055W54N6,B00006K3ES
77135,5.0,A3DYUTD7UV96GR,B00006K3ES
77136,5.0,A3M0C5FDVEJBSL,B00006K3ES
77137,5.0,A1OWBKZ9FMIKEX,B00006K3ES
77138,5.0,A2KPJ4Q2INRZ00,B00006K3ES
77139,5.0,A3521SFU6IEGNW,B00006K5OD
77140,5.0,A349C89L7CHR32,B00006K5OD
77141,5.0,A2FXTZ8JECVEZM,B00006K3DY
77142,3.0,A1U0ZVOI881P6D,B00006K3DY
77143,4.0,A1TDU9KYO4EFE4,B00006K3DY
77144,5.0,A167PMIAE5NX6Z,B00006K3DY
77145,4.0,A8U0C8N84DYJ1,B00006K3DY
77146,1.0,A2966FMSZLJA4J,B00006K3DY
77147,5.0,A14NF0ZJXRYNO3,B00006K3DY
77148,2.0,A2S166WSCFIFP5,B00006K3DY
77149,5.0,A3AXVYJ1NCG9TR,B00006K7XA
77150,1.0,AB4P5RYRUPP6H,B00006K7XA
77151,5.0,A1JE67XEDRHW5J,B00006K7XA
77152,5.0,A18GTY6ZNQ8D8G,B00006K7XA
77153,5.0,A390QVP0RGK04Y,B00006K2JS
77154,5.0,A7HWJ0C7FGLXD,B00006K2JS
77155,3.0,A1GDS0WBAKP2YB,B00006K2JS
77156,5.0,A3LLZBXNJZW3ZA,B00006K2JS
77157,1.0,A1I26BXJ5KMDD8,B00006K2JS
77158,5.0,A2L46G0A1O39F6,B00006K2JS
77159,5.0,A2F9X59DQ01XZ7,B00006K5D5
77160,5.0,AHP62XOMIX8AS,B00006K5D5
77161,2.0,A1T4N9HW4BD9RK,B00006K5D5
77162,5.0,AQFWS3YHCYI2R,B00006K5D5
77163,3.0,A22WD2WYPD9R7Z,B00006K5D5
77164,4.0,A1C6MWY47VSZD4,B00006K5D5
77165,1.0,A1TO9E8RFXTD6G,B00006K5D5
77166,5.0,A1IVZT6S68ZA3P,B00006K5D5
77167,5.0,A3B0OOJKDG5XSY,B00006K5D5
77168,5.0,A32SV6PAU65FZ2,B00006K5D5
77169,5.0,A1M5IER9TAGEIH,B00006K33U
77170,5.0,A1F5AGS24K1TX8,B00006K33U
77171,5.0,A1OND5O5UETPQI,B00006K33U
77172,5.0,A1FX1WR6IHFO2M,B00006K33U
77173,5.0,A1FG91TUGIJ7AT,B00006K33U
77174,5.0,A147DGU2XP3XKS,B00006K33U
77175,5.0,A3BSA1QYEQKQ9M,B00006K33U
77176,3.0,A2CFLOWHG2OK11,B00006K33U
77177,5.0,A28NMJFRVTHO85,B00006K33U
77178,5.0,A1W4KHDPDDGJT1,B00006K33U
77179,4.0,A390GG9GWF7POV,B00006K4BR
77180,5.0,A3N008MHH0IF5E,B00006K4BR
77181,1.0,AH9L0BFL2HZ6O,B00006K4BR
77182,1.0,A3GJSF6B71Q2JG,B00006K4BR
77183,5.0,AHLG5NCDH5E0X,B00006K4BR
77184,4.0,A2UMLUKASM4CYA,B00006K4BR
77185,5.0,A1PRHF5YAG8I3U,B00006K4BR
77186,4.0,A277R1CHAIWT8C,B00006K4BR
77187,1.0,AC6QF935JSK3C,B00006K4BR
77188,5.0,A18IOCG9NJX6MF,B00006K4BR
77189,5.0,AQAS330TPUZO,B00006K5EF
77190,5.0,A33IAX109AP39T,B00006K5EF
77191,5.0,A1NA0RGXF4499J,B00006K5EF
77192,5.0,A1V132OHH8UFCO,B00006K5EF
77193,5.0,A2D7UAMJHUTG3Q,B00006K5EF
77194,5.0,AHMJ70KY94G2X,B00006K5EF
77195,5.0,A1XXY2LNC2CW75,B00006K5EF
77196,5.0,A2R3W3B1TXWEE8,B00006K5EF
77197,5.0,A35W5FLEB6DXM2,B00006K5EF
77198,5.0,A10VELPN962IHF,B00006K5EF
77199,3.0,A3NP97NYRM1I5B,B00006K175
77200,5.0,A14YFCDL1CE251,B00006KBA4
77201,5.0,AVW18J49VCN84,B00006KBA4
77202,5.0,A1AECESUQIBPDZ,B00006KBA4
77203,5.0,A3FVAWZNKW9GX,B00006KBA4
77204,5.0,A2P6QCZWW3H1X6,B00006KCX4
77205,5.0,A3QUA5ER98QHH5,B00006KCX4
77206,5.0,AL9WKVMRI6GFB,B00006KCX4
77207,5.0,AW3VZ5O895LRK,B00006KCX4
77208,5.0,A3SLUAWDK43B7R,B00006KCX4
77209,5.0,APFQSZHAZQPAD,B00006KCX4
77210,5.0,A2X3XHXTGNFT7E,B00006KCX4
77211,5.0,AD0J5KK4WQXNS,B00006KCX4
77212,5.0,A29R4FCO6RFX4K,B00006KCX4
77213,5.0,A3BSCYTHF4HMWF,B00006KCX4
77214,5.0,AGBFIQMV9L61Y,B00006K8LL
77215,5.0,AW9CJ7C3F9NCR,B00006K8LL
77216,1.0,A3S570JQ65HI6D,B00006K35V
77217,1.0,A2JHJ2NB3O0ATD,B00006K35V
77218,4.0,A8IV3UFBC0SMH,B00006K35V
77219,5.0,A2YN5X6VMAXG5U,B00006K35V
77220,4.0,A27LATWVZ7USFO,B00006K35V
77221,3.0,A3U4U784IXQNIA,B00006K35V
77222,5.0,A2UZ7OG7444A7A,B00006K35V
77223,5.0,A3BO2ON5HPMJ4X,B00006K35V
77224,5.0,A3R3FYN378GHLL,B00006K35V
77225,1.0,A3LM534P6B1P57,B00006K35V
77226,5.0,A1CS44NE887VZV,B00006K2MD
77227,5.0,A3OBI0LP7L0E0Q,B00006K2MD
77228,5.0,A1WGUNNY90U041,B00006K2MD
77229,5.0,A1I7AFM0MELZ57,B00006K2MD
77230,5.0,A1V8FJ54LISTLH,B00006K2MD
77231,5.0,AIR62DT6KM9U,B00006K2MD
77232,1.0,A1KIPBNWYEOPPE,B00006K2MD
77233,5.0,A13RBT7R2O83X1,B00006K2MD
77234,5.0,A296F2PJ093I6Q,B00006K2MD
77235,4.0,A1P7TE1NK2EB3Z,B00006K5OA
77236,5.0,A2CK4IGKKYR5OU,B00006K5OA
77237,5.0,A1ONRQ3K0WA0A4,B00006K5OA
77238,4.0,A2SS6IIKP0ERFQ,B00006K5OA
77239,5.0,A40QEJUKKP248,B00006K5OA
77240,5.0,A3ECDS5FZ2E4W3,B00006KBLW
77241,5.0,A11DEOYTSFYTFF,B00006KBLW
77242,5.0,ANHQXORW6CXK5,B00006K85A
77243,5.0,A18BSLUT6IZEPK,B00006K85A
77244,5.0,A159QD98AJAT5F,B00006K85A
77245,5.0,AYF5O1W3E1A0T,B00006K85A
77246,3.0,A32H349Y60YP77,B00006K85A
77247,1.0,A1YNEY755DJZUU,B00006K85A
77248,5.0,A1G8A6X9AYYP5A,B00006K85A
77249,5.0,A3RFB5BPR58L9U,B00006KE6J
77250,5.0,A3I8DO8DHTPLN4,B00006KE6J
77251,4.0,AKOMXY9UX57S7,B00006KE6J
77252,5.0,AYE7QIHDM6QCI,B00006KE6J
77253,5.0,A1YG2837TWLAWX,B00006KE6J
77254,5.0,A2DXCWBXTILOJR,B00006KG94
77255,5.0,A23AN4ES1IQJ3P,B00006KG94
77256,4.0,A1U7KE0VYA9GGM,B00006KG94
77257,4.0,A12E6HEUJ7I8DC,B00006KG94
77258,5.0,AHGQ4WPGN175E,B00006KG94
77259,5.0,A19L9VXLQFDL8X,B00006KG94
77260,5.0,AI5KGMHR6RJ9A,B00006KG94
77261,5.0,A4VAYZWRVINBM,B00006KG94
77262,1.0,ANDDUF6EB16R0,B00006KG94
77263,5.0,A2VG5WUR89V3N,B00006KG94
77264,5.0,AZU8GQQW6HESP,B00006KFU3
77265,5.0,A1OAAVBEPDG4X,B00006KDW3
77266,1.0,AP6LY9MMF5Y9F,B00006KDW3
77267,5.0,AM9479M8XN6LA,B00006KDW3
77268,1.0,A1WIHMDDPKTYUQ,B00006KDW3
77269,5.0,A1203GOI0BY53R,B00006KDW3
77270,1.0,A2ONP5DI2AVPDL,B00006KDW3
77271,4.0,AVQNF1U4I65VJ,B00006KDW3
77272,5.0,A1EGBADXY6S9R6,B00006KDW3
77273,3.0,A1D36QACZWJIN1,B00006KDW3
77274,5.0,AX724OJFN04M8,B00006KDW3
77275,5.0,A448RB5SMQ9Q6,B00006K6AL
77276,4.0,A3LS54AI2PNE6W,B00006K6AL
77277,5.0,AZCHMTIPOPHS3,B00006K6AL
77278,5.0,A2UBF2EJND1K4V,B00006K6AL
77279,3.0,A2ZW6AKG4LJ2HL,B00006K6AL
77280,4.0,A1D392E94ADTPI,B00006K6AL
77281,5.0,A7NRBN0C5G5UP,B00006K6AL
77282,5.0,A26X97R9YD1YSU,B00006K4CI
77283,5.0,AVZ2XEI8O5ROI,B00006K4CI
77284,5.0,A3J6V987Z2VMSN,B00006K4CI
77285,5.0,A22XYJ9791EW0Y,B00006K4CI
77286,2.0,A1VQJHGHXT3UES,B00006K4CI
77287,5.0,ALSP90V5AHDPN,B00006K4CI
77288,5.0,A3DQBSA9YPD8GZ,B00006K4CI
77289,5.0,A2SFF4UT7FZT1U,B00006K4CI
77290,5.0,AS9BAP6APPYF2,B00006K4CI
77291,5.0,A13J4T0JA6GV8G,B00006K4CI
77292,5.0,A3GL6U7XCVFQ7R,B00006KLL1
77293,5.0,A2T73DT2B6T5VQ,B00006KLL1
77294,5.0,A2YUG8P2XISI8D,B00006KLL1
77295,4.0,A1NWGVTQ504HA9,B00006KLL1
77296,4.0,A32W51LV4WHOK4,B00006KLL1
77297,5.0,AE1957FI7G63X,B00006KH5D
77298,4.0,A2G9EMWLPWI3ZG,B00006KH5D
77299,5.0,A3OJQI703SIJ58,B00006KH5D
77300,5.0,AOSS2O1IUUJDE,B00006KH5D
77301,5.0,A1K3BUTZX8OXIR,B00006KH5D
77302,5.0,A161JEE9GFD1NV,B00006KH5D
77303,4.0,AMQ5XZNVTEX5H,B00006KH5D
77304,5.0,A2XOOOZCUZA0PE,B00006KH5D
77305,5.0,A2ZZ94A5P4TWIV,B00006KH5D
77306,1.0,A752F53HIRN6E,B00006KH5D
77307,5.0,A3N9T6DTL379H5,B00006KDRR
77308,5.0,A17AFX8ZTKLESV,B00006KDRR
77309,5.0,A16BD0KTM7LHP,B00006KDRR
77310,5.0,AXP7TA0DHBWXC,B00006KDRR
77311,5.0,A17OLEREDUQP2F,B00006KDRR
77312,5.0,A3VFLBVEEXQYSG,B00006KDRR
77313,3.0,ABDOIF4GJRJZY,B00006KDRR
77314,5.0,A1PM6NQJN3XKMJ,B00006KDRR
77315,5.0,AUDR313YE1ZGZ,B00006KDRR
77316,5.0,AYU8FSRGEMMKK,B00006KDRR
77317,5.0,A1LWZ5U2QVGRX5,B00006KGT1
77318,4.0,AHULUDD3TERD3,B00006KGT1
77319,5.0,A486K290LIMPF,B00006KGT1
77320,5.0,A1F2CZOLBTE52M,B00006KGT1
77321,5.0,A132HPLLRBNP27,B00006KGT1
77322,5.0,A1AOP1QRNPI24M,B00006KGT1
77323,5.0,A1GIM80YVSGMK5,B00006KGT1
77324,5.0,AA7OQ0NEKRID,B00006KGT1
77325,5.0,A2LF6GEEW4PMTM,B00006KGT1
77326,5.0,A3EMYILKQKEON7,B00006KGT1
77327,5.0,A3M7NEPQCTXKSA,B00006KH16
77328,5.0,A3DR576EHVQZ6X,B00006KH16
77329,2.0,A31YEY7OI0OABP,B00006KH16
77330,5.0,AXA0MAWCKNNUJ,B00006KH16
77331,4.0,AVPYLFRWH3SEM,B00006KH16
77332,3.0,A1X8AQSM5LV3F8,B00006KH16
77333,2.0,A14RPZGC49AE80,B00006KH16
77334,3.0,A3H34Q1J8GPFSE,B00006KH16
77335,2.0,AH7EECL1DFI5A,B00006KH16
77336,1.0,A232BV0EHKQ83V,B00006KH16
77337,5.0,AD721GEMCV2FS,B00006KAZW
77338,4.0,AI3A3C6YTJMGG,B00006KAZW
77339,5.0,A38I2K1XMU5DN9,B00006KAZW
77340,5.0,A1HFQ1764SSQTC,B00006KAZW
77341,1.0,A2R553MJZA9TR8,B00006KAZW
77342,4.0,A2A5ORMLT7ZZ7L,B00006KAZW
77343,5.0,A2EYFB1IUF48N9,B00006KAZW
77344,5.0,A1MP0A0F5TJ2HI,B00006KAZW
77345,5.0,A1763227S34XWO,B00006KAZW
77346,4.0,APYTV538FWYPS,B00006KAZW
77347,4.0,A1RLRO7LZDK05T,B00006K88Z
77348,5.0,AD22H9PCJY4MP,B00006KMNN
77349,5.0,A2PVRIODVAOWEL,B00006KMNN
77350,5.0,A2BSC5VBRL0JQD,B00006KMNN
77351,5.0,A3U4L45527FQH2,B00006KMNN
77352,5.0,A16BT7S6LWJJP1,B00006KMNN
77353,3.0,AOJAYS8P9IKI5,B00006KMNN
77354,5.0,A1D50LRRLL668Z,B00006KMNN
77355,5.0,A177VS21T4BMYU,B00006K8K3
77356,5.0,AQXXMIDPBRV37,B00006K8K3
77357,5.0,A1687CW0J7M2G6,B00006K8K3
77358,4.0,A34PCCROYXQM77,B00006K8K3
77359,4.0,A1NHLTF03IK8SI,B00006K8K3
77360,5.0,A1EMDSTJDUE6B0,B00006K8K3
77361,5.0,A2B4DONTJHI32H,B00006KEIM
77362,5.0,A3U6JHE97ZVO60,B00006KEIM
77363,5.0,A3HVW1WYDCURPM,B00006KEIM
77364,5.0,A14HFTZQ8CNOC4,B00006KEIM
77365,5.0,A2T75IM7CJZJ5,B00006KEIM
77366,5.0,A24DVR86C323UW,B00006KEIM
77367,3.0,A2QNL8FUDLVIJT,B00006KEIM
77368,5.0,AG1TK5VMFJC4Z,B00006KEIM
77369,5.0,A58FA267924G2,B00006KEIM
77370,3.0,A3G60RXC56WSZ8,B00006KEIM
77371,4.0,A2F9I0XTFGIMDQ,B00006K3EU
77372,4.0,A26ZN51Q78HR6M,B00006K3EU
77373,5.0,AMXB8RPS0JH2O,B00006K3EU
77374,3.0,A2EDQLTJSPQ9GC,B00006K3EU
77375,5.0,A2LOIXQXWUQXEV,B00006K3EU
77376,5.0,A355GIIAU9JFP8,B00006K3EU
77377,5.0,ADC5DE2UH4U8P,B00006K3EU
77378,5.0,A3EJP014MDWTJX,B00006K3EU
77379,4.0,A37EGLKQ6T6DWF,B00006K3EU
77380,3.0,AJGR9XRTYIQ20,B00006K3EU
77381,4.0,A18YPRV5LQ33GB,B00006KAIS
77382,5.0,A36HMV3M95BMW7,B00006KAIS
77383,4.0,A3JIYACJEB3JO,B00006KAIS
77384,4.0,A1NWCMEMCBHDH7,B00006KAIS
77385,5.0,A2L3NSF7SJQHAI,B00006KAIS
77386,4.0,A2N5P41LIYOFT2,B00006KAIS
77387,5.0,A1M81TJ16FLEYU,B00006KAIS
77388,5.0,AH3GUWBAECZKX,B00006KAIS
77389,5.0,A1BKCZNCZEY3FC,B00006KAIS
77390,5.0,A3UZJUC67GC27O,B00006KAIS
77391,5.0,A3EJP014MDWTJX,B00006KFJL
77392,5.0,A204AI1JNMV75L,B00006KFJL
77393,4.0,AJ6H8G7FMHN7O,B00006KFJL
77394,1.0,A2LJBH3V1YZK6K,B00006KFJL
77395,5.0,AXSH6O4OP5L4M,B00006KFJL
77396,5.0,A243WFRK2NXIPU,B00006KCUM
77397,5.0,A1QWENMNS28RMM,B00006K2HU
77398,5.0,A1X2GRM3LPG5N8,B00006K2HU
77399,1.0,A179RZOYN8V60W,B00006K2HU
77400,5.0,A3P0LJZ4B99F4E,B00006K2HU
77401,5.0,A3OROF4PR8VNQP,B00006K2HU
77402,3.0,AN3MHNH3C8FJE,B00006K2HU
77403,5.0,A2CKS70ES8KFQX,B00006K2HU
77404,5.0,A3HERBT8W31BRJ,B00006K2HU
77405,5.0,A1JFJS2O8HPALO,B00006K2HU
77406,5.0,A23XSB13V3ITBT,B00006K2HU
77407,5.0,A2LQ08YU1CZ6TA,B00006K4JQ
77408,2.0,A10GR7B0K5K2R8,B00006KMW1
77409,5.0,A1HPW2VRFI5XYU,B00006KMW1
77410,5.0,A310G8G5NHJKLK,B00006KMW1
77411,5.0,AHAKJVT55TC5M,B00006KMW1
77412,3.0,A3CD1XK7XKYH0,B00006KMW1
77413,5.0,A2514RFMU5AE7T,B00006KLWB
77414,3.0,A1GM0AVGBTFJX5,B00006KLWB
77415,5.0,A1GAMWA4HIF675,B00006KLWB
77416,5.0,A1TZAH3V5PEVP2,B00006KLWB
77417,5.0,A3TRY87JJCA5Y8,B00006KLWB
77418,5.0,A33AH3Z0MIKVI9,B00006K8YU
77419,3.0,A1SVO1B3CNJ7ZE,B00006K8YU
77420,5.0,AMGBG9C71MSRJ,B00006K8YU
77421,1.0,A27AF4DLLOBQDQ,B00006K8YU
77422,5.0,A2QIC03Y5W50S8,B00006K8YU
77423,5.0,AHD101501WCN1,B00006K8YU
77424,5.0,A7LIMKC7FVLN9,B00006K8YU
77425,5.0,A1ATE2S6LA6ERB,B00006KO0H
77426,5.0,AAB1NLNFJNKUK,B00006KO0H
77427,5.0,A28BKLAGKO505D,B00006KO0H
77428,5.0,A21HTLPR7S1PVY,B00006KO0H
77429,5.0,A11KR902FN8UQW,B00006KO0H
77430,1.0,ABIPPTFZBKYUA,B00006KC4J
77431,4.0,A3OTW228IGFYGU,B00006KC4J
77432,4.0,A1PNAWVO5FPRLE,B00006KL91
77433,5.0,A289ZX3ZD2S93Z,B00006KPDP
77434,3.0,A355YNZIA4GZM7,B00006KPDP
77435,3.0,A1XURC5RI2S9NY,B00006KPDP
77436,5.0,APH3IM8O9D5IP,B00006KPDP
77437,5.0,AT3KQ2GKMEPGN,B00006KPDP
77438,5.0,AAIAKQVXGK4S0,B00006KPDP
77439,5.0,A1ZOS9L5M95CS1,B00006KPDP
77440,5.0,AGML4LKOE7HKZ,B00006KPDP
77441,5.0,ANR8C40R2CQEW,B00006KPDP
77442,5.0,A1AKN7GSB7DAIL,B00006KPDP
77443,5.0,A9GQR7CMQERSS,B00006K4E2
77444,4.0,A3GBR60N12PQI4,B00006K4E2
77445,5.0,AZ23S8YE6DWJE,B00006KH1B
77446,5.0,A224HCC3ZHKF0V,B00006KH1B
77447,4.0,A111BKOEHIQYGX,B00006KH1B
77448,5.0,A2NVW7FVR05GHP,B00006KH1B
77449,1.0,A2MNHO301C6X0B,B00006KH1B
77450,5.0,A1WUA21GA1XJJ5,B00006KOO3
77451,5.0,A3KM5CPT946IE8,B00006KOO3
77452,5.0,A2PA58OQC7W7ZO,B00006KOO3
77453,5.0,A1FNVXNEPWBZRR,B00006KOO3
77454,5.0,A2DPUBNFI52CSL,B00006KOO3
77455,4.0,AISSRJ7E2L375,B00006KOO3
77456,5.0,A4BJZ1K8PZY3O,B00006KOO3
77457,5.0,A607VWXE6UUW4,B00006KOO3
77458,4.0,A62G4QX6XQVLP,B00006KOO3
77459,4.0,A1C2P5HX5RLPAX,B00006KOO3
77460,5.0,A2CUUHPQ435ZRU,B00006KPLY
77461,5.0,A2C4VK70ZJ0RU0,B00006KPLY
77462,5.0,AKGZ34DLJE9J9,B00006KPLY
77463,5.0,A3CVBLGCOBRQ1H,B00006KPLY
77464,5.0,A2XKFOPE4RJYZM,B00006KPLY
77465,5.0,A192L2UJIS0FVM,B00006KPLY
77466,1.0,A3KPIFOEE9HMNX,B00006KPLY
77467,4.0,ASDHRV3THZ4A2,B00006KPLY
77468,5.0,A3C0QDNC4WQL40,B00006KPLY
77469,5.0,A7HUCKIY49B2W,B00006KPLY
77470,4.0,AJ6TBEMICIDQQ,B00006KMVV
77471,5.0,A2RS3RZKDQO3BF,B00006KMVV
77472,5.0,A3GDF5YV3L0INZ,B00006KMVV
77473,5.0,A2TAMOGUJ8AK3B,B00006KMVV
77474,4.0,A6JE74IXDZOBL,B00006KM3Q
77475,5.0,A2K6FKGUCNF2P2,B00006KM3Q
77476,5.0,A3MKMJZYGCZLMV,B00006KM3Q
77477,4.0,A1ODC1A64EVC8J,B00006KM3Q
77478,5.0,A37B3O457INKEA,B00006K67W
77479,5.0,A2CBZMETQJTNEE,B00006K67W
77480,5.0,A36O70MC7UK316,B00006KOL8
77481,5.0,A16G1CHH4LDRLN,B00006KOL8
77482,5.0,A2HVD0TIJ6PC2R,B00006KOL8
77483,5.0,A3G3ICJHF28DSY,B00006KOL8
77484,5.0,A2OHXS9ND9W5X9,B00006KOL8
77485,2.0,A3E90BH4019TC,B00006KOL8
77486,5.0,AHJPY970836ZV,B00006KOL8
77487,5.0,A2K47RHOYCHD33,B00006KOL8
77488,5.0,AB7JZWVYZ5J92,B00006KOL8
77489,5.0,A7IQCTM9ISH9X,B00006KOL8
77490,5.0,A3RFB5BPR58L9U,B00006KC3X
77491,5.0,AZEYDUSZHKWJZ,B00006KC3X
77492,2.0,ATLEEQDTGQTBS,B00006KC3X
77493,5.0,AMQUDNE4CUMAO,B00006KC3X
77494,5.0,A3MHAPD3UWVD9S,B00006KC3X
77495,5.0,AP9B6NLGK66CP,B00006KC3X
77496,5.0,A2FU0EKLTLEQ6J,B00006KC3X
77497,5.0,A39XBMKZE79U2T,B00006KC3X
77498,3.0,A3F9XUIJQ73QOE,B00006KC3X
77499,5.0,A34RZR9QT7LJ22,B00006KC3X
77500,5.0,A3TFO3RLBMHXO6,B00006K4ZH
77501,4.0,AODKUG6FAKD2Z,B00006KO75
77502,5.0,A1SUXWDMPD1WXV,B00006KO75
77503,5.0,A3B4CKKLD5IBNO,B00006KO75
77504,3.0,A2S166WSCFIFP5,B00006KO75
77505,5.0,A2CY44YSISNO9I,B00006K226
77506,5.0,AOAW6TE0NE505,B00006K226
77507,5.0,AMJQC2QA5GBWY,B00006KNMM
77508,5.0,ACI7D26MRH6AP,B00006KNMM
77509,5.0,A2CFWYSA4H8IVG,B00006KNMM
77510,5.0,AQLUYZ2DWKCDQ,B00006KNMM
77511,3.0,A35PGGWGS7OLU4,B00006KNMM
77512,5.0,A1OSDMJW6G6CJG,B00006KNMM
